sample_id,2050,2040,2030,2020,2010,2000,1990,1980,1970,1960,1950,1940,1930,1920,1910,1900,1890,1880,1870,1860,1850,1840,1830,1820,1810,1800,1790,1780,1770,1760,1750,1740,1730,1720,1710,1700,1690,1680,1670,1660,1650,1640,1630,1620,1610,1600,1590,1580,1570,1560,1550,1540,1530,1520,1510,1500,1490,1480,1470,1460,1450,1440,1430,1420,1410,1400,1390,1380,1370,1360,1350,1340,1330,1320,1310,1300,1290,1280,1270,1260,1250,1240,1230,1220,1210,1200,1190,1180,1170,1160,1150,1140,1130,1120,1110,1100,1090,1080,1070,1060,1050,1040,1030,1020,1010,1000,990,980,970,960,950,940,930,920,910,900,890,880,870,860,850,840,830,820,810,800,790,780,770,760,750,740,730,720,710,700
10,3.115328,11.010072,16.99161,19.116661,11.218098,10.582423,11.807219,16.533026,12.834162,8.749805,8.008815,10.827867,11.599997,12.333176,15.164101,15.502066,12.549104,12.939279,12.878817,9.404413,21.360345,20.831183,13.076565,9.730937,8.613471,13.341607,13.934158,9.91263,10.60805,13.629793,14.553255,18.263365,15.592774,14.177813,13.287022,13.11154,11.543082,14.254686,18.047418,17.053052,13.374021,11.662832,10.776585,10.777107,11.009215,9.940211,9.238517,9.272341,11.517513,13.997446,13.947111,11.540671,9.790475,10.144537,10.259775,10.337751,11.062581,8.910518,7.108103,8.730973,8.582942,9.019431,9.694564,9.525681,9.163171,11.814502,14.1406,13.540623,12.673528,14.738308,16.410751,17.599609,19.693791,22.603034,23.852031,23.501051,24.248368,25.604117,26.769035,26.984059,26.092234,24.851753,24.762561,25.704573,25.80249,25.977991,25.610575,26.03928,25.917174,25.893953,28.430634,30.8403,32.915849,34.961294,35.879073,38.089583,40.12425,38.735169,38.073097,38.470269,38.446997,38.433438,38.419975,38.262602,35.893397,35.067406,35.603525,36.291219,35.736133,35.5756,37.750329,40.154619,40.149249,39.936724,45.13977,50.997542,44.141069,40.341474,30.127431,38.720062,38.202772,35.272514,35.179673,35.135769,34.921935,34.627207,34.213209,33.66651,33.179681,32.720062,32.157665,31.647343,31.190311,30.624464,30.130251,29.633612
11,0.745824,11.570468,20.548742,14.69714,10.979461,11.797009,9.928676,9.513082,10.828555,14.772324,14.064829,12.429517,13.970365,15.68915,17.707535,20.500602,16.372714,11.067343,8.620231,13.178453,18.403057,16.337758,7.835323,4.582585,6.987747,13.425554,16.448809,14.070073,13.057701,11.239114,8.955287,11.844405,16.315359,15.139766,13.958396,12.18218,12.276433,13.269364,14.377809,16.249173,11.83407,12.310634,14.559779,10.389273,8.423375,8.232862,10.018464,10.906159,12.485368,14.32119,14.050012,11.306323,8.840603,10.089986,11.393058,9.825499,8.376101,9.456305,9.728589,8.894734,10.92497,11.912348,10.115855,8.835207,8.950436,9.896938,11.924128,13.82437,15.629033,16.54675,16.991859,17.835785,19.710787,22.312455,24.440124,25.186453,26.583542,27.48641,28.845045,29.602383,29.181958,28.178504,25.946671,27.05012,27.051956,26.252017,25.631519,25.83399,26.195582,28.751384,31.964084,34.960346,37.787738,40.748119,41.89986,42.984724,44.156624,45.012249,45.475655,44.923569,42.68275,42.594267,42.686744,41.0834,39.04895,39.378323,38.380983,37.950527,39.035301,39.788655,42.411645,43.221299,41.806179,37.174886,46.42866,52.793691,45.764148,44.316091,42.050362,50.550215,42.564504,37.687518,37.364971,36.979417,36.397351,35.693255,34.799325,33.835198,32.923462,31.846282,30.707787,29.815005,29.069744,28.46528,27.962607,27.552108
12,0.844447,9.757417,12.322394,17.320715,7.650185,7.422036,13.800884,13.743948,7.600395,9.135137,11.476113,11.252575,10.282339,15.416116,18.312297,17.78094,10.81218,7.181654,9.959399,18.108665,13.934646,9.193611,10.716216,9.930371,9.216763,11.363859,15.462325,15.81072,11.374434,12.774864,13.817811,13.159632,16.454037,15.376337,11.054004,10.091514,11.309248,14.749479,16.290187,13.719079,10.796457,9.677537,12.354112,12.873156,11.365073,10.288698,8.544957,9.786596,12.051861,12.978178,12.559469,9.491421,7.925448,8.136743,9.831471,11.444078,10.349311,8.953317,8.326783,8.163128,9.298815,9.945675,10.775528,9.334659,7.778506,8.976867,10.931913,13.048182,13.269366,13.912577,16.604012,18.802823,20.054838,20.854304,20.809101,22.333819,25.451455,26.701827,27.202266,27.088472,26.213522,25.265496,25.522669,25.039173,24.626212,25.376997,25.567367,24.862089,24.085239,26.468771,28.966147,31.038617,34.328074,36.282728,38.794027,39.585897,39.872013,40.89129,42.136235,40.512181,39.852291,40.114306,38.778106,37.808444,37.158628,35.413316,32.413422,33.160002,36.530329,38.042262,41.296618,38.953423,36.641268,39.151831,45.421864,47.736481,45.513693,33.382186,38.050297,55.411069,42.893927,36.012577,35.679551,35.481882,35.140016,34.799275,34.275785,33.677925,33.128624,32.536405,32.007698,31.585091,30.883905,30.276618,29.82292,29.255708
13,7.443377,9.697375,18.036194,13.039968,10.324082,15.687274,12.00059,12.814479,12.88579,17.135602,15.58845,13.105223,14.20003,17.345195,17.819901,15.259875,10.039228,4.27236,9.605544,14.531748,18.375656,20.719264,11.58846,6.111582,10.64887,10.215906,14.184626,17.957609,15.164215,10.847298,11.433169,15.181729,15.474002,16.903096,16.00125,13.040701,12.705827,13.803598,16.547976,14.204322,11.20734,11.702805,12.127936,12.032601,9.954481,9.798484,10.368472,9.332094,9.704969,13.11338,14.208627,12.021889,9.692533,9.05609,11.788291,13.037561,11.076567,9.379607,9.074209,8.951749,9.872608,10.734277,10.917582,9.86093,8.721119,9.525919,10.361712,11.766451,13.785966,15.356873,17.009359,19.08896,19.29171,21.019879,23.565836,22.982503,23.367539,25.57676,27.203891,26.79362,25.975873,25.169323,25.105787,24.979236,24.919338,25.486175,25.051605,24.991106,24.713858,25.28372,27.462567,31.678853,34.680067,34.409452,35.593604,37.160803,39.561531,39.486473,39.861544,38.198282,37.018459,37.915156,38.039851,38.138357,37.64294,35.419346,32.893474,33.665739,34.894004,36.842658,39.407928,39.752407,38.315413,39.627072,44.672994,53.743174,50.635338,37.03846,14.216811,27.164779,36.139525,35.261495,34.841834,34.779185,34.493391,34.130346,33.745329,33.259714,32.724587,32.256136,31.767254,31.301632,30.704517,30.227099,29.82685,29.267822
14,10.45393,16.291314,18.297478,19.361314,16.388059,10.089791,10.995521,7.671377,11.605228,15.437871,12.28086,6.562225,5.558429,12.398296,16.908217,16.20179,16.123354,9.636347,8.336312,13.268337,15.171384,17.968918,16.05767,11.82392,12.107676,11.613784,12.125699,15.582035,13.809359,11.262353,11.598118,12.969873,16.257158,17.300999,13.008046,9.543398,10.903972,13.325869,18.401499,17.441515,10.805813,11.236939,13.541084,12.524031,11.437253,9.952527,9.715921,8.668646,8.985733,11.034389,12.184914,10.974338,9.664967,9.754748,9.816889,11.079091,10.858749,10.720593,10.851928,8.739885,9.663587,12.07795,9.419544,7.400433,8.042117,9.496389,11.36619,13.475394,15.925871,15.930736,16.381804,18.541571,20.076247,22.998799,25.802881,26.338034,27.031333,29.238018,29.577581,29.862367,31.070454,29.002193,27.359725,27.990756,26.462591,26.426927,27.479377,27.877782,26.975562,27.644207,31.173222,35.678238,40.190006,42.358753,42.206991,42.796434,42.576041,44.033706,46.003784,45.727646,44.484964,44.407157,43.646343,41.855571,40.335214,39.890074,38.406438,37.558844,37.530167,40.576831,43.859879,44.52333,39.23503,38.072714,41.760629,50.593068,51.693198,39.875788,36.621371,50.767563,43.7181,38.814183,38.434544,37.861117,37.190815,36.575713,35.765952,34.765815,33.805957,32.649076,31.546811,30.565658,29.84417,29.267655,28.854991,28.434851
15,0.938242,8.852759,7.791028,13.427495,10.640371,12.021557,11.354583,10.004816,12.763761,13.155848,13.555702,16.730662,14.837776,15.083151,17.741107,10.319993,10.526244,9.891653,8.953493,12.749979,17.617461,20.928367,14.898708,8.142213,9.888791,10.221368,12.903223,17.309734,14.264744,9.514939,9.807618,13.521953,14.819761,15.295529,12.237098,12.148341,13.243525,13.867971,15.633583,15.090498,13.012112,11.342095,11.35196,11.280418,10.784327,10.485754,8.060622,8.671491,9.932598,12.47205,13.102966,10.653557,9.286279,9.155448,9.556132,9.902777,9.684235,9.690566,9.481392,8.602763,9.787472,10.788508,9.509219,8.078434,7.754859,10.07639,11.185272,12.820772,13.806457,14.302807,15.378416,15.653895,18.792537,22.450325,23.024102,23.800779,24.932379,25.666933,26.314104,26.093596,25.017127,25.17445,24.446957,24.049731,24.524447,24.367879,24.994528,25.448455,24.765699,25.844449,28.082404,32.592974,35.258522,36.032088,37.34634,39.262272,40.339301,39.916296,40.062686,40.021819,39.000436,39.335978,38.806734,37.568295,36.365557,35.937599,34.638518,34.70113,32.64511,36.124109,38.3875,39.059698,40.048093,37.356891,42.217534,53.571716,47.348753,36.761579,39.709557,49.07746,40.721019,36.042018,35.823464,35.598231,35.314815,34.97353,34.428175,33.82446,33.471071,32.776696,32.110881,31.493742,30.868905,30.293211,29.783707,29.263257
16,12.12626,16.978593,11.837205,17.476255,11.318186,11.806842,11.188413,10.170451,12.711288,14.882512,12.758291,12.199935,17.938924,13.527808,11.881616,16.928268,11.437089,12.270809,10.555016,10.209098,19.559319,17.63531,15.897657,12.880913,10.893803,10.429033,9.830932,14.088543,13.868632,9.862786,10.392435,13.38828,14.370362,14.236625,12.394788,11.821108,10.925298,12.8142,14.766104,13.692318,12.653449,10.992983,12.081541,13.052313,10.739937,10.755865,10.813125,9.49153,9.193995,11.138135,12.304112,10.80053,10.170762,11.778783,11.240473,9.922002,9.438541,9.075656,10.561985,12.057551,10.537287,10.293486,9.082212,8.671005,8.980584,11.213867,12.672039,13.541465,16.430534,16.535976,16.572322,18.745198,19.47876,20.481549,22.519076,23.522962,24.594038,26.067279,26.632049,27.276243,27.559917,26.116338,24.768351,24.63883,24.688742,25.493039,25.537367,24.638964,24.110402,26.561782,29.204289,31.90641,33.947987,34.414177,35.82128,37.802815,38.8015,39.313591,39.193829,38.88026,38.394137,39.200431,37.699826,37.723179,37.528523,36.477806,35.690447,35.637944,34.95909,33.909156,36.519802,35.066842,37.656271,38.211214,39.896571,45.707891,48.255782,38.285732,48.864362,58.52734,42.600999,35.978257,35.607385,35.489756,35.105608,34.921388,34.519761,34.060454,33.632907,33.102666,32.561725,32.135518,31.539808,31.013663,30.531204,30.018979
17,16.80583,19.901423,11.909483,13.895115,7.307523,5.683026,12.255928,12.663875,13.896198,18.66265,12.447622,8.574877,8.698778,12.511549,16.637619,18.673181,9.001646,6.019807,12.881731,9.780915,12.475067,20.069708,15.607197,10.48695,9.262019,8.566377,9.721892,14.004001,13.202735,13.259451,13.143694,12.022794,13.785697,18.161754,14.312987,10.11336,12.282206,13.223668,16.153616,18.492571,13.653161,10.635916,11.639837,13.931391,12.417605,9.388978,8.917843,9.631333,9.919051,11.780317,13.090933,10.963887,9.854546,9.551351,9.949078,11.309599,10.446077,8.493224,8.069449,9.367714,10.24332,10.850527,10.276182,10.374823,10.588631,8.642098,9.932057,13.103771,14.357554,14.90077,16.329397,18.925169,20.398888,22.250376,25.133423,26.481164,27.663379,28.108185,28.923241,29.787487,29.681988,28.390977,27.34169,26.866312,25.937453,26.381225,27.895421,27.62098,26.068629,28.11459,31.509568,35.115468,38.560209,41.402126,42.324187,43.666641,43.808387,44.970313,46.445507,45.503844,44.445413,43.642547,43.898115,42.685648,41.946502,39.794339,38.052055,38.788858,37.842802,39.768282,44.339751,47.49077,41.82628,43.750768,41.481025,51.916103,45.990162,37.966167,27.862687,45.879898,44.363403,39.713901,39.286778,38.756304,38.139153,37.557997,36.749445,35.949761,35.017135,33.896576,32.802942,31.84118,31.187363,30.678674,30.221515,29.782755
18,13.88188,13.038299,20.40786,10.688291,9.40406,16.131407,12.597943,4.432404,11.04971,11.979563,12.452984,20.67049,16.770233,10.037062,16.924911,18.339222,14.876006,12.087007,9.119007,6.986091,14.144649,11.632107,12.062354,12.251856,9.700191,10.487585,15.471349,14.281049,12.617875,15.896282,10.760782,10.530037,15.321485,13.226905,14.164937,15.266723,11.224039,9.930668,14.537126,16.257038,13.182135,11.063726,11.780829,10.588017,10.749567,9.994607,10.190003,9.255648,8.322211,11.177833,12.36788,11.917378,10.912521,9.771563,8.371956,10.193233,11.219826,9.073572,8.634895,9.2694,9.619464,8.962761,9.011747,8.785881,8.412662,9.951171,10.850604,13.326876,16.34387,15.387116,15.3857,16.530852,18.781363,21.999619,22.967052,23.705549,24.602889,25.633094,25.6091,26.294515,27.006255,25.730127,24.719373,24.172174,24.013645,25.204438,25.457743,25.716451,24.531752,25.253637,27.275951,31.739991,35.099884,36.112232,38.370646,39.066363,40.614589,40.831981,39.474789,38.736548,39.535505,38.217114,36.641357,38.816548,37.21135,36.57373,35.600131,34.530519,35.850822,39.196866,40.140524,40.920867,41.71833,40.379045,42.238013,50.201614,47.397729,44.458808,38.088714,47.707484,40.769738,35.898935,35.862652,35.641285,35.398866,35.160904,34.531989,33.922121,33.431483,32.878092,32.221703,31.741283,31.139763,30.532811,30.023528,29.551974
19,12.319247,11.083425,8.696383,18.525211,14.151418,11.1542,8.285166,8.401031,10.165182,16.534966,13.432111,11.872885,9.378594,14.055379,19.725825,16.922936,10.728786,12.826707,12.45629,9.762007,14.30608,19.965205,16.138876,12.611719,11.388687,12.150914,14.264316,16.902158,9.910479,5.257116,10.659756,12.866202,14.374817,14.259093,13.159092,12.867789,15.70898,15.488399,13.005366,15.200035,13.540608,11.603784,11.363559,10.95023,10.684449,9.765548,9.244118,9.777017,9.972286,11.085456,11.443196,10.095415,9.853605,10.145015,9.081699,10.090575,10.931324,10.079832,9.985063,8.637738,7.505407,9.348383,9.951686,8.946613,9.139429,10.529564,11.599646,12.969384,13.976025,14.749932,15.702504,16.595952,18.008094,21.262936,23.858653,23.785224,24.621829,25.716023,26.598878,27.770013,27.07808,25.858389,25.127143,24.950314,24.342705,26.01824,26.497192,24.954962,24.328361,25.797515,28.864615,32.416301,34.882786,36.837972,37.308788,38.465685,38.54509,39.56801,40.635712,39.648784,39.370551,39.370365,38.148485,37.288042,37.450188,37.253112,34.873077,34.01015,34.654428,38.241456,38.277134,39.332373,38.093559,41.316612,40.577086,50.537447,42.442528,40.967947,39.61983,47.731919,40.600893,36.609893,36.232127,35.903467,35.610585,35.29067,34.892935,34.46446,33.894308,33.388146,32.836764,32.281263,31.713213,31.053451,30.563081,30.125196
20,0.425252,6.101917,8.126151,10.750616,17.732792,13.549862,14.699643,10.609909,11.266923,16.920204,16.478413,13.079238,8.321485,14.678271,16.951146,22.66853,17.0812,17.803381,15.942769,9.01899,12.064929,17.527977,15.850719,10.822435,8.646609,10.513747,13.609795,14.479077,14.959259,14.087795,9.586533,12.885312,15.416844,17.933113,17.532104,12.710772,8.809336,9.742004,13.358784,14.508091,10.575933,10.822262,11.611981,11.183135,11.331963,9.530145,9.357085,9.645371,9.122921,12.418898,13.054737,9.553562,9.687641,11.334157,11.513143,12.298305,11.549907,9.557623,8.074613,7.107547,7.561315,8.542142,9.474548,9.517241,8.918874,10.015721,10.678836,12.586343,15.578839,17.506212,17.869244,18.960463,20.541898,23.144558,26.118309,27.348668,27.605228,27.659798,28.474619,30.419681,29.611679,28.373983,28.216745,28.189977,27.535219,28.332412,28.33373,27.64223,27.588383,29.083442,31.450532,35.894593,41.122723,42.065395,41.710966,44.631707,44.659864,43.474245,43.437403,45.455098,46.130848,45.324271,43.121374,43.038423,42.502886,39.911275,38.889601,39.267957,36.95858,40.844657,44.655358,46.576507,43.11218,38.799481,40.780124,52.703414,52.617326,43.587577,39.410811,55.14371,46.209789,39.40292,38.966729,38.526288,37.803032,37.220085,36.389343,35.464751,34.360107,33.157678,31.983834,30.84644,30.077399,29.494398,29.085031,28.754995
21,2.711845,9.739989,15.675825,18.822439,17.12448,15.458334,3.457787,4.687558,14.584915,21.461517,17.05432,6.381186,6.455098,14.699318,17.648095,19.410136,16.289685,7.660364,0.996095,7.45044,19.744317,22.250606,16.80417,9.908712,8.896465,12.542956,14.012614,15.948577,9.522239,9.930644,13.330847,10.864744,13.745127,18.131923,14.981555,11.457061,10.996817,12.430708,14.215553,14.245662,11.300419,12.733268,12.193061,12.063049,11.411939,9.901024,9.545616,9.168295,10.000143,11.918739,12.410424,10.047868,9.886064,10.304561,9.043481,10.054208,10.512604,8.731935,9.206749,9.7236,8.494789,9.924095,10.612296,9.70001,9.463526,8.786814,10.055718,12.269747,14.837026,15.871856,15.925942,17.083635,18.040584,20.482582,22.476028,23.836918,24.960836,24.923339,25.689399,27.361222,27.392103,25.857155,24.608223,24.411353,24.136724,25.408782,25.592367,24.93931,23.371101,24.793916,27.403626,31.486422,34.838893,35.601029,36.722525,38.204728,37.64751,39.425296,40.802406,39.371184,38.300038,38.419436,37.53659,38.166092,37.380827,36.598983,35.799242,34.485686,32.613309,33.430908,39.996792,41.491355,40.724359,41.367562,35.304645,39.353781,44.09832,40.874286,44.065349,42.587638,36.661097,35.011246,34.774367,34.554111,34.143456,33.970977,33.619251,33.014672,32.531998,31.956305,31.419249,31.015497,30.376089,29.769356,29.324153,28.768338
22,4.643793,2.990246,13.743979,19.70802,13.838883,12.705037,12.63587,9.716343,13.705268,19.745937,16.182699,10.805689,8.016094,9.500336,13.121411,26.642176,15.228511,9.026181,9.798158,8.482404,11.693591,15.105093,15.029828,10.411377,5.660828,9.254248,12.257344,14.617506,15.521799,12.277355,10.960047,10.864458,12.23806,14.511051,13.32118,13.694982,15.521801,12.453652,10.498367,13.811351,11.31703,10.72305,12.034766,12.405304,12.807489,11.311018,9.517042,10.441129,10.183697,10.755364,12.265074,10.931874,9.933294,9.474349,9.435665,10.406885,11.159347,9.538779,8.066867,8.498316,8.88464,9.951211,10.196815,9.523711,9.304116,9.433921,10.123161,12.498,13.967002,15.073817,15.772411,16.886821,17.658222,19.955709,23.21228,23.58784,24.19745,24.972333,24.620086,24.815682,24.978088,25.165431,24.685772,23.887044,23.939703,23.963517,24.944527,24.705085,22.307983,24.852844,27.446501,31.17893,33.748673,33.860067,35.411519,36.794606,36.269836,37.318023,39.958303,38.861922,36.855567,38.377619,37.071816,35.57017,36.717503,34.811766,34.2485,32.566287,32.500753,34.578269,39.961134,40.769287,35.864684,36.265576,36.221776,44.985678,49.119225,40.734188,41.963815,42.004336,36.053344,34.194385,34.028955,33.836085,33.506877,33.268745,32.974861,32.330534,31.870552,31.516297,30.896555,30.419568,29.835933,29.255492,28.757177,28.332672
23,8.742511,6.373592,7.957533,17.763004,14.597006,10.567052,10.082587,7.306789,10.354891,21.18891,15.742891,7.816456,8.485655,10.058863,13.294685,20.544101,13.381401,10.467535,14.90617,13.472344,12.944891,19.140599,11.854636,9.137228,12.091865,11.044935,11.527407,16.641675,12.361889,8.643649,11.183535,12.95812,11.615952,14.458753,14.142196,13.003888,13.368683,12.666397,13.623681,13.904102,11.265956,11.611261,10.578455,9.992806,12.395134,12.014708,9.352338,9.735854,11.419535,11.273146,11.456461,11.170647,10.441724,10.302841,10.294753,12.095829,12.16471,9.829096,9.844777,9.499279,8.005943,9.07188,11.002009,9.968866,8.687673,9.768406,11.556917,13.486999,15.278429,15.812599,15.604124,17.961917,20.099159,22.130914,23.843326,25.641072,27.140782,28.599466,28.957559,29.049833,29.034517,28.500347,27.762274,27.293485,25.544543,26.693054,29.335726,27.286009,25.560152,27.901437,30.237667,35.18477,40.829665,42.244963,41.676819,43.437399,42.808831,43.488161,44.97774,44.916551,44.206605,43.611398,41.380294,41.634911,41.8118,40.20536,38.687945,37.236849,37.147533,39.574249,42.372137,44.056302,47.139901,46.864777,41.40861,49.117243,53.916812,43.732739,48.208428,57.858562,45.117927,39.046599,38.512668,38.051011,37.324258,36.73012,36.064238,35.155447,34.194448,33.143839,32.059719,31.119883,30.360049,29.932855,29.485984,29.075314
24,14.168946,11.668528,11.050966,17.652295,17.502855,8.798637,7.979163,10.072219,10.757214,15.861153,12.84266,10.214886,9.229437,8.634422,8.281476,16.73098,15.872897,9.990109,8.180026,10.422026,10.024583,18.030683,14.175246,10.474011,12.631532,8.727947,9.842615,15.87346,14.13249,11.675177,12.01443,12.886936,15.081192,16.625932,15.83336,11.831613,12.010936,12.930717,12.219868,15.05261,10.510634,10.717969,12.101316,9.494693,11.882992,11.187018,9.20662,11.046152,10.691713,11.21412,13.356617,10.782547,8.64425,10.487035,10.279313,10.758424,12.577004,10.218457,7.3947,7.862341,7.420649,9.017273,10.873073,9.539653,9.195675,9.639118,9.976956,12.992312,16.523496,15.83169,15.49581,17.734918,18.231765,20.852895,24.584309,25.469487,24.586043,26.154688,26.442964,26.423507,27.387744,27.354055,25.197953,23.975903,23.849728,25.166729,25.941807,26.115742,24.723791,26.120148,29.005219,32.69987,36.349404,38.169896,38.143348,39.651327,38.706829,40.182764,42.23563,41.09096,40.619514,40.068012,38.529936,38.336624,37.607605,36.418537,36.036062,37.279526,34.654614,34.995582,37.88737,41.246445,42.234905,42.919947,43.149517,45.643941,46.044993,40.745448,45.029827,55.887124,42.80757,36.503149,36.186562,35.966206,35.893797,35.565507,35.062107,34.396054,33.863215,33.38695,32.68405,32.13146,31.617147,31.066309,30.571727,30.052073
25,14.947518,13.442412,8.429589,16.114762,15.185721,7.669593,9.843627,10.859606,9.09911,19.27484,18.54521,11.614747,12.402103,11.027367,11.930782,20.711361,17.657919,9.089892,8.323491,13.22228,10.997477,17.578326,14.151249,10.305424,9.104853,7.672567,8.263252,16.045307,16.00506,10.092483,10.56642,10.27454,11.451397,17.706832,15.968402,12.893818,12.435209,11.677757,12.805295,16.006215,12.496313,11.674335,12.023642,13.443582,13.573501,10.845623,9.276394,10.427661,9.897872,10.781893,13.764051,12.904201,10.753331,9.630264,9.446339,11.278726,12.615843,10.976726,8.926273,8.187659,8.328384,9.902985,10.845899,8.905352,8.051822,9.395967,9.792832,12.635101,15.566526,16.945202,16.23499,15.638093,16.407565,19.661562,22.484259,22.884712,22.465105,23.055725,23.440841,24.186346,25.525969,24.516714,23.919304,23.951928,22.736923,23.110596,24.209045,24.7122,24.029614,25.647765,25.219557,28.217555,32.560073,33.801849,33.609218,34.243509,33.935767,35.30387,37.499882,37.180413,35.736786,33.901116,32.722387,35.321026,35.43152,34.312359,31.471136,31.889657,26.116682,28.949122,37.953553,37.08747,35.631569,38.013152,34.862592,44.290367,48.417393,40.060666,35.562439,31.205682,32.478675,33.3035,32.862881,32.746817,32.583235,32.292936,31.918588,31.505019,31.056445,30.631413,30.092212,29.520839,29.010266,28.485783,28.01265,27.494786
26,12.866783,7.253065,6.810549,17.810113,17.452673,14.555366,12.595644,6.854788,7.089184,15.625558,18.390016,11.44237,3.837089,4.259829,6.404722,19.915098,18.467173,6.843385,7.916311,12.649915,10.876284,18.605595,17.002289,13.147295,10.319388,9.186687,10.34507,15.560138,14.359025,10.80305,11.99088,12.937004,13.83821,17.575141,14.63941,13.97815,12.656844,10.073162,11.736513,15.323192,12.716169,13.094937,13.176959,13.125368,15.040039,11.680124,9.439579,10.439896,9.402067,10.251415,13.437535,13.105783,10.400327,9.382634,8.412175,10.162644,12.94186,11.434358,9.506064,8.122691,7.149309,8.88376,10.133471,9.626115,10.155529,11.678777,11.25347,11.540913,14.945779,17.945871,18.599627,18.772544,18.938739,21.448891,25.104851,26.980173,28.579518,28.164996,28.794094,30.549625,30.438144,29.097037,27.313404,27.305853,28.039797,28.234236,27.495509,27.83329,27.314136,28.752717,30.700263,35.682985,40.841489,42.133158,42.438356,44.371321,43.743787,44.226762,46.640249,45.256184,44.150183,44.211218,42.195427,41.795979,42.715456,39.318677,38.135584,39.115542,36.069536,39.677106,46.964887,45.149817,44.540182,39.794277,38.881289,49.05492,59.819282,57.341701,31.603112,40.808066,42.524315,39.162176,38.669252,37.998239,37.48491,36.970897,36.118211,35.353137,34.383554,33.339114,32.192689,31.356286,30.758533,30.189396,29.834973,29.397565
27,-1.166722,11.929094,9.168898,19.1655,17.998625,10.943495,14.357341,10.505741,7.499111,18.207805,17.429418,4.475901,7.745793,3.731503,-3.300189,20.029224,16.874909,12.604036,10.064496,8.215177,12.317756,17.969797,16.02561,10.066703,8.511787,9.211795,11.189651,18.211332,16.341251,10.720039,11.508915,10.632848,13.242739,18.902052,14.958813,10.808545,11.05176,8.258666,11.557861,15.040621,8.622522,10.615786,11.329713,9.867767,14.069042,14.230186,11.016845,9.737751,6.583699,7.364344,12.668054,13.368283,10.190426,7.989139,8.625184,10.854359,11.917125,10.094604,8.205336,7.558871,7.206254,9.367617,11.118951,9.810666,7.524788,7.68625,9.629176,13.488403,16.596342,15.929507,13.991437,15.270297,16.845046,19.953737,23.587691,23.89876,23.795438,25.301284,25.091459,26.007094,27.412476,26.992338,24.654354,23.530178,23.042687,24.032635,25.989921,25.285096,23.112369,25.704314,27.519322,31.968592,35.308563,36.541684,37.434024,39.732566,39.569404,39.991389,41.606318,40.701926,40.017151,38.942861,37.837372,37.972792,37.515436,36.513707,35.224537,32.608869,29.079202,35.881092,40.158491,38.424863,42.389012,38.814371,38.83046,46.933565,52.583126,49.052827,39.299769,45.713512,40.024359,36.290332,35.902176,35.653934,35.485513,35.166034,34.628972,34.001772,33.471496,33.018782,32.4873,31.850073,31.148087,30.568517,30.102915,29.604907
28,11.62671,10.659202,9.99527,21.623422,18.585325,14.181787,8.556211,6.733195,4.478684,15.126844,19.528946,13.303871,13.263969,9.442011,4.759856,23.052443,19.200347,10.195545,11.478456,7.996238,9.996225,18.814308,16.593284,11.071376,8.29592,9.850505,11.736463,16.827707,14.94157,11.071976,11.771333,11.208146,12.35759,17.543422,15.807905,11.573638,12.418726,12.83117,12.603518,14.317696,12.608484,12.235291,12.128507,12.715627,12.734667,11.9577,10.743067,11.088264,8.530378,8.975579,13.26575,12.94431,11.044144,9.817611,7.981488,8.415836,12.579366,11.856671,8.980016,8.248506,6.778691,8.277742,11.824726,11.44734,9.773302,10.401505,9.686809,11.56983,16.141779,17.8834,16.448211,16.737507,17.141207,19.857472,23.513423,24.848026,24.606125,25.483727,24.875131,25.529805,27.243715,27.171678,25.80752,24.986657,23.231692,23.889039,26.046148,25.818337,24.49202,26.69687,27.767923,31.592083,35.761678,37.049484,36.92731,38.02701,39.254844,38.87779,40.680986,39.936303,37.79721,38.940385,37.393072,36.896944,36.74536,39.129939,35.274786,32.671805,32.978791,35.868054,42.058914,44.23227,40.394741,33.567516,30.709582,41.738882,49.020995,46.557497,38.896514,55.57736,43.968729,36.18956,36.102731,36.090177,35.811588,35.557434,35.064721,34.631626,34.129289,33.561894,33.079269,32.589847,32.041902,31.436221,30.995649,30.526802
